source,target,distance,type
25606,19646,1.0,sim
25606,10345,1.01,sim
25606,16957,1.01,sim
25606,9596,1.09,sim
25606,9602,1.09,sim
25606,15971,1.09,sim
25606,15966,1.09,sim
25600,16582,1.41,sim
25600,8066,1.41,sim
25600,16410,1.84,sim
25600,12039,1.86,sim
25600,1995,1.99,sim
25600,1149,2.0,sim
25598,4119,0.0,same
25598,16580,0.0,same
25598,8064,0.0,same
25598,8350,0.42,sim
25598,17441,0.6,sim
25598,24011,0.6,sim
25598,453,0.94,sim
25598,15880,0.94,sim
25598,12168,0.96,sim
25597,17007,0.0,same
25597,25590,0.0,same
25597,6889,0.3,sim
25597,5140,0.3,sim
25597,4230,0.45,sim
25597,16999,0.45,sim
25597,2229,0.45,sim
25597,24002,0.48,sim
25597,24009,0.48,sim
25595,16577,1.7,sim
25595,8061,1.7,sim
25594,16576,1.49,sim
25594,8060,1.49,sim
25593,8063,0.0,same
25593,16579,0.0,same
25593,5158,0.63,sim
25593,6907,0.63,sim
25593,6891,0.77,sim
25593,5142,0.77,sim
25593,5153,0.85,sim
25593,6902,0.85,sim
25593,6895,0.94,sim
25592,7349,1.22,sim
25592,13479,1.94,sim
25591,16573,1.01,sim
25591,8057,1.01,sim
25588,25784,1.05,sim
25588,10089,1.19,sim
25588,25788,1.34,sim
25588,8656,1.37,sim
25588,2724,1.42,sim
25588,25770,1.42,sim
25588,19535,1.46,sim
25588,12152,1.46,sim
25588,15678,1.48,sim
25583,1624,0.54,sim
25583,17090,0.54,sim
25583,13180,0.55,sim
25583,17452,0.6,sim
25583,22262,0.6,sim
25583,11666,0.61,sim
25583,5526,0.62,sim
25583,1595,0.72,sim
25583,1593,0.73,sim
25579,10569,0.73,sim
25579,4226,0.9,sim
25579,10564,0.96,sim
25579,21354,1.02,sim
25579,16408,1.06,sim
25579,3564,1.15,sim
25579,16395,1.15,sim
25579,16391,1.15,sim
25579,3580,1.18,sim
25574,25568,0.34,sim
25574,6324,1.66,sim
25574,2432,1.76,sim
25574,22931,1.76,sim
25574,14379,1.86,sim
25574,14389,1.86,sim
25574,7199,1.88,sim
25574,11759,1.97,sim
25571,21829,0.0,same
25571,9466,0.0,same
25571,21819,0.0,same
25571,17375,0.0,same
25571,21816,0.0,same
25571,21824,0.0,same
25571,23412,0.54,sim
25571,23406,0.54,sim
25571,17369,0.54,sim
25569,2923,1.96,sim
25569,2915,1.96,sim
25568,25574,0.34,sim
25568,6324,1.7,sim
25568,22931,1.78,sim
25568,2432,1.78,sim
25568,7199,1.87,sim
25568,11759,2.0,sim
25566,25564,0.0,same
25566,4315,1.85,sim
25566,7343,1.95,sim
25566,731,1.98,sim
25565,25563,0.0,same
25560,20094,0.0,same
25560,332,0.77,sim
25560,333,0.77,sim
25560,321,0.77,sim
25560,21306,0.8,sim
25560,21301,0.8,sim
25560,325,0.9,sim
25560,20816,1.01,sim
25560,11011,1.01,sim
25558,7000,0.08,sim
25558,25554,0.08,sim
25558,3806,0.08,sim
25558,22037,0.08,sim
25558,25552,0.09,sim
25558,18014,0.11,sim
25558,20443,0.13,sim
25558,2542,0.13,sim
25558,20333,0.13,sim
25556,3593,0.36,sim
25556,5384,1.76,sim
25555,20951,1.75,sim
25555,6090,1.75,sim
25555,18198,1.85,sim
25555,18204,1.85,sim
25555,18202,1.85,sim
25555,18200,1.85,sim
25555,23416,1.97,sim
25554,7000,0.0,same
25554,25558,0.08,sim
25554,7006,0.08,sim
25554,21872,0.08,sim
25554,6996,0.08,sim
25554,6516,0.08,sim
25554,20443,0.11,sim
25554,17324,0.13,sim
25554,173,0.14,sim
25552,20333,0.07,sim
25552,2542,0.07,sim
25552,433,0.07,sim
25552,2762,0.07,sim
25552,3806,0.08,sim
25552,22037,0.08,sim
25552,25558,0.09,sim
25552,15409,0.13,sim
25552,21261,0.13,sim
25550,900,1.76,sim
25550,903,1.76,sim
25550,20671,1.77,sim
25550,7018,1.77,sim
25550,7013,1.77,sim
25550,20676,1.77,sim
25548,25543,1.14,sim
25546,901,0.96,sim
25546,904,0.96,sim
25546,11809,1.17,sim
25546,9074,1.43,sim
25546,16834,1.43,sim
25546,10842,1.53,sim
25546,7922,1.53,sim
25546,11805,1.58,sim
25546,15695,1.58,sim
25545,12057,0.39,sim
25545,5454,0.46,sim
25545,23758,0.6,sim
25545,14564,0.65,sim
25545,20506,0.67,sim
25545,421,0.69,sim
25545,25226,0.93,sim
25545,22775,0.96,sim
25545,3961,0.99,sim
25544,18377,1.4,sim
25543,25548,1.14,sim
25542,23244,1.46,sim
25542,25534,1.55,sim
25542,19007,1.56,sim
25542,14190,1.66,sim
25542,16635,1.84,sim
25542,2148,1.9,sim
25542,17769,1.92,sim
25542,7904,1.93,sim
25542,1056,1.97,sim
25537,1049,1.35,sim
25537,23352,1.35,sim
25537,20390,1.4,sim
25537,1375,1.56,sim
25537,22721,1.65,sim
25537,1005,1.65,sim
25537,15699,1.86,sim
25537,12766,1.95,sim
25536,13307,0.0,same
25536,13319,0.0,same
25536,2791,0.0,same
25536,2794,0.0,same
25536,2783,0.0,same
25536,13309,0.0,same
25536,13321,0.0,same
25536,6382,0.0,same
25536,13355,0.0,same
25536,20216,0.0,same
25534,23244,0.78,sim
25534,16635,1.14,sim
25534,19007,1.2,sim
25534,13447,1.33,sim
25534,2148,1.34,sim
25534,23610,1.35,sim
25534,25705,1.38,sim
25534,1056,1.38,sim
25534,17769,1.39,sim
25533,10664,0.64,sim
25532,23242,0.0,same
25532,10663,0.5,sim
25532,2208,0.69,sim
25532,22592,0.69,sim
25532,21784,0.81,sim
25532,23257,0.94,sim
25532,12378,0.96,sim
25531,22591,0.0,same
25531,17812,0.45,sim
25530,12376,1.32,sim
25530,21782,1.32,sim
25527,2204,0.0,same
25527,10657,0.0,same
25527,22586,0.13,sim
25527,23249,0.18,sim
25527,10659,0.18,sim
25527,25525,0.18,sim
25527,23238,0.2,sim
25527,21778,0.21,sim
25527,23251,0.32,sim
25525,22586,0.16,sim
25525,10657,0.18,sim
25525,25527,0.18,sim
25525,2204,0.18,sim
25525,23238,0.23,sim
25525,21778,0.24,sim
25525,23249,0.25,sim
25525,10659,0.25,sim
25525,23251,0.36,sim
25523,2521,0.0,same
25523,4077,0.38,sim
25523,16478,0.38,sim
25523,16656,0.38,sim
25523,4232,0.5,sim
25523,23329,0.52,sim
25523,661,0.6,sim
25523,749,0.6,sim
25523,13917,0.61,sim
25522,25517,0.78,sim
25522,18929,1.19,sim
25522,8503,1.42,sim
25522,8626,1.73,sim
25522,3324,1.79,sim
25522,3115,1.79,sim
25522,25512,1.8,sim
25522,16529,1.8,sim
25522,6792,1.8,sim
25521,22736,1.17,sim
25521,22744,1.17,sim
25521,22732,1.17,sim
25521,23439,1.35,sim
25521,14325,1.55,sim
25521,14315,1.64,sim
25521,11968,1.7,sim
25521,22388,1.74,sim
25521,8511,1.74,sim
25519,25516,0.0,same
25519,25511,0.81,sim
25519,10639,1.08,sim
25519,9335,1.13,sim
25519,10937,1.15,sim
25519,10934,1.15,sim
25519,22282,1.29,sim
25519,18183,1.34,sim
25519,23148,1.34,sim
25518,2560,1.05,sim
25518,6115,1.21,sim
25518,1363,1.21,sim
25518,1366,1.34,sim
25518,6118,1.34,sim
25518,4010,1.46,sim
25518,427,1.65,sim
25518,18733,1.7,sim
25518,24443,1.76,sim
25517,25512,0.64,sim
25517,25522,0.78,sim
25517,18929,1.44,sim
25517,6792,1.44,sim
25517,3115,1.52,sim
25517,3324,1.52,sim
25517,8490,1.6,sim
25517,8503,1.62,sim
25517,1790,1.68,sim
25515,16558,1.95,sim
25514,25509,0.0,same
25514,4730,1.83,sim
25514,15125,1.83,sim
25514,12984,1.85,sim
25514,12981,1.85,sim
25514,7870,1.88,sim
25514,4725,1.88,sim
25514,15120,1.88,sim
25514,8651,1.92,sim
25512,25517,0.64,sim
25512,18929,1.59,sim
25512,1792,1.7,sim
25512,1790,1.72,sim
25512,1796,1.79,sim
25512,25522,1.8,sim
25512,5802,1.83,sim
25512,14197,1.94,sim
25512,25229,1.95,sim
25511,25516,0.81,sim
25511,25519,0.81,sim
25511,17036,1.13,sim
25511,17028,1.13,sim
25511,10749,1.13,sim
25511,10760,1.13,sim
25511,17032,1.13,sim
25511,17040,1.13,sim
25511,9259,1.13,sim
25508,23357,1.85,sim
25508,3706,1.86,sim
25508,23356,1.87,sim
25508,23354,1.87,sim
25508,18522,1.91,sim
25508,7084,1.93,sim
25508,3040,1.97,sim
25508,18291,1.97,sim
25508,9191,1.98,sim
25507,13392,0.32,sim
25507,13390,1.03,sim
25507,13383,1.03,sim
25507,13381,1.03,sim
25507,767,1.21,sim
25507,16542,1.23,sim
25507,11249,1.23,sim
25507,19123,1.23,sim
25507,12800,1.23,sim
25506,19850,0.6,sim
25506,14027,0.98,sim
25506,10002,1.04,sim
25506,22619,1.26,sim
25506,13265,1.28,sim
25506,12169,1.34,sim
25506,12174,1.34,sim
25506,12163,1.34,sim
25506,9770,1.38,sim
25505,3362,0.0,same
25505,5920,1.24,sim
25505,13220,1.52,sim
25505,13224,1.52,sim
25505,10531,1.61,sim
25505,5922,1.65,sim
25505,13752,1.69,sim
25505,4977,1.69,sim
25505,1142,1.72,sim
25504,10531,0.6,sim
25504,11369,1.33,sim
25504,21902,1.45,sim
25504,11861,1.47,sim
25504,24257,1.49,sim
25504,13752,1.59,sim
25504,4977,1.59,sim
25504,9762,1.59,sim
25504,25220,1.6,sim
25502,19673,0.0,same
25502,3204,0.52,sim
25502,1991,0.52,sim
25502,21596,0.52,sim
25502,3209,0.52,sim
25502,6000,0.52,sim
25502,9177,0.52,sim
25502,3206,0.52,sim
25502,2408,0.52,sim
25500,10098,1.9,sim
25500,8666,1.97,sim
25496,4055,0.66,sim
25496,25494,0.66,sim
25496,24282,1.72,sim
25495,14484,1.27,sim
25494,25496,0.66,sim
25494,4055,1.31,sim
25494,24282,2.0,sim
25493,23881,1.93,sim
25491,12819,0.0,same
25491,5881,1.61,sim
25491,25339,1.69,sim
25491,15701,1.72,sim
25491,5714,1.81,sim
25491,15705,1.82,sim
25491,4820,1.89,sim
25491,16062,1.9,sim
25491,22230,1.92,sim
25490,12818,0.0,same
25490,3141,1.54,sim
25490,2266,1.77,sim
25490,6662,1.84,sim
25490,5012,1.87,sim
25490,18610,1.9,sim
25490,3007,1.9,sim
25490,3242,1.9,sim
25490,6937,1.91,sim
25489,12817,0.0,same
25489,18390,1.65,sim
25488,12816,0.0,same
25488,5464,1.59,sim
25488,5457,1.59,sim
25487,12815,0.0,same
25486,12814,0.0,same
25486,25479,1.27,sim
25486,12807,1.27,sim
25485,12813,0.0,same
25485,8917,1.65,sim
25485,8919,1.65,sim
25485,10602,1.94,sim
25484,12812,0.0,same
25484,4118,1.69,sim
25484,18887,1.97,sim
25483,12811,0.0,same
25482,12810,0.0,same
25482,3240,0.84,sim
25482,3236,0.84,sim
25482,8145,0.98,sim
25482,22798,1.12,sim
25482,16924,1.38,sim
25482,8097,1.38,sim
25482,20594,1.38,sim
25482,14407,1.5,sim
25481,12809,0.0,same
25480,12808,0.0,same
25479,12807,0.0,same
25479,25486,1.27,sim
25479,12814,1.27,sim
25478,12806,0.0,same
25478,20014,1.64,sim
25478,6141,1.71,sim
25478,14669,1.78,sim
25478,12227,1.84,sim
25478,16144,1.88,sim
25478,97,1.88,sim
25478,15395,1.9,sim
25478,15393,1.9,sim
25477,12805,0.0,same
25477,21584,0.59,sim
25477,2107,0.59,sim
25477,14879,0.8,sim
25477,14212,0.8,sim
25477,6094,0.8,sim
25477,14216,0.8,sim
25477,20955,0.8,sim
25477,8920,0.8,sim
25476,12804,0.0,same
25476,20283,1.26,sim
25476,17359,1.26,sim
25476,9980,1.35,sim
25476,16922,1.36,sim
25476,16924,1.42,sim
25476,8097,1.42,sim
25476,20594,1.42,sim
25476,25024,1.57,sim
25475,12803,0.0,same
25475,10599,1.49,sim
25475,6227,1.69,sim
25475,10604,1.76,sim
25475,17367,1.8,sim
25475,14221,1.91,sim
25475,2241,1.93,sim
25475,24077,1.96,sim
25475,306,2.0,sim
25474,5911,0.0,same
25473,5910,0.0,same
25472,5909,0.0,same
25471,5908,0.0,same
25471,11066,1.8,sim
25471,13447,1.81,sim
25471,7106,1.94,sim
25470,5907,0.0,same
25470,2441,0.0,sim
25470,7747,0.0,sim
25470,23854,0.0,sim
25470,21258,0.0,sim
25470,21275,0.0,sim
25470,22940,0.0,sim
25470,1078,0.0,sim
25470,5843,0.0,sim
25469,5906,0.0,same
25468,5905,0.0,same
25467,5904,0.0,same
25467,22682,1.55,sim
25466,5903,0.0,same
25465,5902,0.0,same
25465,15199,0.0,same
25465,4173,1.93,sim
25464,5901,0.0,same
25463,5900,0.0,same
25462,5899,0.0,same
25461,22149,0.0,same
25460,25455,0.0,same
25460,22148,0.0,same
25460,22143,0.0,same
25459,22147,0.0,same
25459,5660,0.04,sim
25459,12787,0.04,sim
25459,20332,0.04,sim
25459,15247,0.04,sim
25459,21182,0.04,sim
25459,2761,0.04,sim
25459,6424,0.04,sim
25459,25454,0.06,sim
25458,5651,0.0,same
25458,24975,0.0,same
25458,19732,0.0,same
25458,4536,0.0,same
25458,22141,0.0,same
25458,5111,0.0,same
25458,14165,0.0,same
25458,19080,0.0,same
25458,20221,0.0,same
25457,22145,0.0,same
25457,3836,1.47,sim
25457,4481,1.5,sim
25457,14049,1.54,sim
25457,22517,1.57,sim
25457,13942,1.63,sim
25457,14300,1.7,sim
25457,989,1.73,sim
25457,7281,1.79,sim
25456,22144,0.0,same
25454,22142,0.0,same
25454,10381,0.0,same
25454,10368,0.0,same
25454,15222,0.0,same
25454,5660,0.03,sim
25454,18654,0.05,sim
25454,13254,0.05,sim
25454,3278,0.05,sim
25454,15253,0.05,sim
25453,25458,0.0,same
25453,5651,0.0,same
25453,24975,0.0,same
25453,19732,0.0,same
25453,4536,0.0,same
25453,22141,0.0,same
25453,5111,0.0,same
25453,14165,0.0,same
25453,19080,0.0,same
25453,20221,0.0,same
25452,22140,0.0,same
25452,21099,1.59,sim
25452,20200,1.67,sim
25452,23151,1.73,sim
25452,23146,1.73,sim
25452,18186,1.73,sim
25452,18181,1.73,sim
25452,19576,1.78,sim
25452,23554,1.84,sim
25451,22139,0.0,same
25451,18441,1.14,sim
25448,25444,1.37,sim
25448,25446,1.37,sim
25447,25445,0.0,same
25446,25444,0.0,same
25446,25448,1.37,sim
25439,25431,0.53,sim
25434,693,1.06,sim
25434,25183,1.06,sim
25434,14531,1.1,sim
25434,944,1.1,sim
25434,948,1.17,sim
25434,940,1.19,sim
25434,11727,1.24,sim
25434,14535,1.3,sim
25434,22943,1.33,sim
25432,15095,1.52,sim
25432,25428,1.54,sim
25432,1798,1.59,sim
25432,25095,1.6,sim
25432,5039,1.61,sim
25432,2908,1.61,sim
25432,2901,1.61,sim
25432,2910,1.61,sim
25432,2903,1.61,sim
25431,25439,0.53,sim
25429,15622,0.83,sim
25429,15619,1.19,sim
25429,25426,1.23,sim
25429,4399,1.36,sim
25429,10105,1.38,sim
25429,10107,1.38,sim
25429,12712,1.52,sim
25429,10859,1.53,sim
25429,24455,1.54,sim
25428,10908,1.4,sim
25428,3649,1.49,sim
25428,21939,1.53,sim
25428,25432,1.54,sim
25428,10687,1.54,sim
25428,13714,1.61,sim
25428,19371,1.64,sim
25428,14996,1.68,sim
25428,15005,1.68,sim
25426,15622,0.95,sim
25426,24645,1.06,sim
25426,25429,1.23,sim
25426,14627,1.32,sim
25426,24459,1.33,sim
25426,13568,1.43,sim
25426,24455,1.44,sim
25426,9678,1.47,sim
25426,9676,1.47,sim
25425,2764,0.6,sim
25425,20335,0.6,sim
25425,2364,0.6,sim
25425,16601,0.6,sim
25425,148,0.6,sim
25425,8863,0.6,sim
25425,9830,0.6,sim
25425,5754,0.66,sim
25425,20883,0.72,sim
25421,25418,0.26,sim
25421,24857,0.98,sim
25421,24772,0.98,sim
25421,24774,0.98,sim
25421,16510,0.98,sim
25421,16512,0.98,sim
25421,24859,0.98,sim
25421,15186,1.06,sim
25421,24867,1.07,sim
25420,11251,1.26,sim
25420,21911,1.29,sim
25420,23757,1.29,sim
25420,21173,1.31,sim
25420,15781,1.32,sim
25420,5588,1.32,sim
25420,2748,1.4,sim
25420,1992,1.44,sim
25420,8668,1.6,sim
25418,25421,0.26,sim
25418,3899,0.9,sim
25418,3897,0.9,sim
25418,24857,0.96,sim
25418,16512,0.96,sim
25418,24774,0.96,sim
25418,16510,0.96,sim
25418,24772,0.96,sim
25418,24859,0.96,sim
25412,1441,1.99,sim
25412,1437,1.99,sim
25411,6051,1.93,sim
25411,6060,1.93,sim
25411,6054,1.93,sim
25411,2307,1.93,sim
25411,6048,1.93,sim
25411,6057,1.93,sim
25411,6063,1.93,sim
25411,6045,1.93,sim
25411,6058,1.94,sim
25405,16867,1.78,sim
25404,773,0.0,sim
25404,24119,0.0,sim
25404,6993,0.0,sim
25404,304,0.0,sim
25404,9249,0.0,sim
25404,6596,0.0,sim
25404,10396,0.0,sim
25404,24796,0.0,sim
25404,13958,0.0,sim
25403,22373,0.35,sim
25403,21244,0.35,sim
25403,17799,0.59,sim
25403,17800,1.25,sim
25403,22890,1.31,sim
25403,14714,1.33,sim
25403,18863,1.41,sim
25403,15711,1.43,sim
25403,7602,1.54,sim
25402,15712,1.55,sim
25402,17801,1.6,sim
25402,7821,1.64,sim
25402,6920,1.64,sim
25402,20694,1.67,sim
25402,22888,1.69,sim
25402,7603,1.91,sim
25402,302,1.94,sim
25402,14148,1.95,sim
25401,590,0.77,sim
25401,592,0.77,sim
25401,20693,1.05,sim
25401,15711,1.25,sim
25401,20695,1.29,sim
25401,11513,1.31,sim
25401,6598,1.68,sim
25401,22372,1.74,sim
25401,21243,1.74,sim
25400,17761,1.39,sim
25400,14144,1.43,sim
25400,591,1.65,sim
25400,14145,1.67,sim
25400,593,1.67,sim
25400,6598,1.92,sim
25400,21243,1.93,sim
25400,22372,1.93,sim
25399,25646,0.93,sim
25399,21246,1.08,sim
25399,22375,1.08,sim
25399,22891,1.09,sim
25399,11512,1.09,sim
25399,11515,1.09,sim
25399,13871,1.09,sim
25399,18303,1.09,sim
25399,25647,1.2,sim
25395,6063,1.11,sim
25395,6054,1.11,sim
25395,6060,1.11,sim
25395,6051,1.11,sim
25395,6048,1.11,sim
25395,2307,1.11,sim
25395,6045,1.11,sim
25395,6057,1.11,sim
25395,13976,1.26,sim
25392,18315,1.31,sim
25392,10810,1.69,sim
25392,18557,1.94,sim
25391,2900,0.76,sim
25391,25389,0.88,sim
25391,25381,0.89,sim
25391,2912,1.02,sim
25391,25388,1.06,sim
25391,17166,1.15,sim
25391,13735,1.24,sim
25391,11229,1.36,sim
25391,983,1.36,sim
25390,10828,0.0,same
25390,10833,0.0,same
25390,10824,0.0,same
25390,1225,0.0,same
25390,10826,0.0,same
25390,17168,0.0,same
25390,14534,0.0,same
25390,10831,0.0,same
25390,17896,0.0,same
25390,17900,0.0,same
25389,2912,0.49,sim
25389,25381,0.6,sim
25389,14587,0.63,sim
25389,13735,0.74,sim
25389,17166,0.77,sim
25389,25382,0.81,sim
25389,983,0.81,sim
25389,6356,0.82,sim
25389,25380,0.82,sim
25388,2900,0.85,sim
25388,2898,0.9,sim
25388,983,0.9,sim
25388,13735,0.91,sim
25388,6356,0.91,sim
25388,25382,0.92,sim
25388,25380,0.97,sim
25388,25389,1.02,sim
25388,25391,1.06,sim
25387,1890,1.03,sim
25387,25560,1.2,sim
25387,20094,1.2,sim
25387,10804,1.33,sim
25387,11011,1.35,sim
25387,21301,1.37,sim
25387,21306,1.37,sim
25387,17180,1.42,sim
25387,17172,1.42,sim
25386,5746,0.0,sim
25386,15148,0.0,sim
25386,13412,0.0,sim
25386,17352,0.0,sim
25386,11271,0.0,sim
25386,14626,0.0,sim
25386,16077,0.0,sim
25386,6881,0.0,sim
25386,25282,0.0,sim
25385,10034,1.27,sim
25385,4198,1.45,sim
25385,8477,1.48,sim
25385,3911,1.48,sim
25385,24022,1.48,sim
25385,3702,1.52,sim
25385,3704,1.52,sim
25385,25722,1.52,sim
25385,3709,1.56,sim
25384,18378,0.0,same
25384,14681,0.0,sim
25384,11789,0.0,sim
25384,1223,0.0,sim
25384,6489,0.0,sim
25384,10767,0.0,sim
25384,6129,0.0,sim
25384,13005,0.0,sim
25384,16480,0.0,sim
25383,2898,0.98,sim
25383,983,1.1,sim
25383,6356,1.1,sim
25383,13735,1.1,sim
25383,25382,1.1,sim
25383,25380,1.1,sim
25383,25388,1.21,sim
25383,6495,1.28,sim
25383,25389,1.36,sim
25382,25380,0.04,sim
25382,983,0.11,sim
25382,6356,0.14,sim
25382,13735,0.16,sim
25382,2898,0.19,sim
25382,15933,0.81,sim
25382,15940,0.81,sim
25382,15935,0.81,sim
25382,12884,0.81,sim
25381,25389,0.6,sim
25381,2912,0.79,sim
25381,25391,0.89,sim
25381,17166,0.95,sim
25381,14587,0.99,sim
25381,6495,1.01,sim
25381,203,1.2,sim
25381,15930,1.2,sim
25381,11229,1.2,sim
25380,25382,0.04,sim
25380,983,0.11,sim
25380,6356,0.14,sim
25380,13735,0.15,sim
25380,2898,0.22,sim
25380,25389,0.82,sim
25380,25388,0.97,sim
25380,16071,1.01,sim
25380,6496,1.06,sim
25379,21266,0.0,same
25379,15942,0.0,same
25379,21263,0.0,same
25379,20611,0.0,same
25379,18674,0.0,same
25379,15935,0.0,same
25379,12821,0.0,same
25379,18357,0.0,same
25379,15940,0.0,same
25379,1917,0.0,same
25378,16459,2.0,sim
25376,6515,0.15,sim
25376,21868,0.15,sim
25376,21871,0.15,sim
25376,6512,0.15,sim
25376,6228,0.18,sim
25376,19089,0.2,sim
25376,7527,0.54,sim
25376,10853,0.68,sim
25376,24404,0.69,sim
25372,3022,0.08,sim
25372,6269,0.09,sim
25372,683,0.09,sim
25372,6274,0.09,sim
25372,7136,0.09,sim
25372,678,0.09,sim
25372,7131,0.09,sim
25372,6341,0.09,sim
25372,5842,0.13,sim
25368,21877,0.66,sim
25368,6521,0.66,sim
25368,7966,0.91,sim
25368,10879,1.01,sim
25368,20537,1.04,sim
25368,16498,1.07,sim
25368,23562,1.1,sim
25368,13715,1.11,sim
25368,13709,1.11,sim
25366,20985,1.42,sim
25366,18853,1.72,sim
25366,4249,1.72,sim
25366,19447,1.86,sim
25366,2715,1.86,sim
25366,23878,1.86,sim
25366,8117,1.87,sim
25366,15907,1.97,sim
25366,15901,1.97,sim
25365,10858,0.9,sim
25365,23060,1.52,sim
25365,23691,1.52,sim
25365,9512,1.59,sim
25365,23150,1.61,sim
25365,18185,1.61,sim
25365,9505,1.71,sim
25365,15038,1.75,sim
25365,24476,1.82,sim
25364,23066,0.1,sim
25364,2906,0.17,sim
25364,25041,0.59,sim
25364,14309,0.59,sim
25364,18907,0.59,sim
25364,11042,0.59,sim
25364,19998,0.59,sim
25364,14298,0.59,sim
25364,13708,0.59,sim
25363,25355,0.0,same
25360,25353,0.0,same
25360,8072,0.23,sim
25360,25357,0.23,sim
25360,16213,0.27,sim
25360,12682,0.29,sim
25360,9192,0.29,sim
25360,828,0.29,sim
25360,9194,0.29,sim
25360,19811,0.32,sim
25357,25360,0.23,sim
25357,25353,0.23,sim
25357,9192,0.27,sim
25357,828,0.27,sim
25357,9194,0.27,sim
25357,12682,0.27,sim
25357,8072,0.29,sim
25357,12686,0.34,sim
25357,832,0.34,sim
25350,19476,1.08,sim
25350,8684,1.55,sim
25346,16218,0.34,sim
25346,10037,0.43,sim
25346,12324,0.68,sim
25346,14266,0.68,sim
25346,18967,0.68,sim
25346,21470,0.8,sim
25346,21462,0.82,sim
25346,13405,0.86,sim
25346,21473,0.89,sim
25342,14272,0.54,sim
25342,14282,0.76,sim
25342,14290,0.76,sim
25342,22433,0.76,sim
25342,24027,1.0,sim
25342,8482,1.0,sim
25342,3916,1.0,sim
25342,17372,1.21,sim
25342,9980,1.21,sim
25339,16062,1.1,sim
25339,15701,1.41,sim
25339,5881,1.48,sim
25339,6937,1.53,sim
25339,22230,1.6,sim
25339,16064,1.65,sim
25339,5714,1.67,sim
25339,12819,1.69,sim
25339,25491,1.69,sim
25337,17333,1.53,sim
25337,13625,1.88,sim
25337,13794,1.88,sim
25331,2537,1.08,sim
25331,17530,1.71,sim
25331,17532,1.71,sim
25331,17538,1.71,sim
25331,17534,1.71,sim
25331,17536,1.71,sim
25331,4095,1.87,sim
25328,17339,0.19,sim
25328,10333,0.55,sim
25328,11344,0.6,sim
25328,14547,0.66,sim
25328,14556,0.66,sim
25328,14525,0.68,sim
25328,14533,0.68,sim
25328,14537,0.68,sim
25328,3030,0.79,sim
25325,2384,1.38,sim
25325,5163,1.38,sim
25325,5170,1.45,sim
25325,2391,1.45,sim
25325,13940,1.45,sim
25325,18678,1.67,sim
25325,6256,1.75,sim
25325,14585,1.8,sim
25325,9947,1.8,sim
25324,25317,1.16,sim
25324,17259,1.27,sim
25324,17251,1.79,sim
25322,24844,1.44,sim
25322,14301,1.57,sim
25322,14764,1.87,sim
25322,14307,1.98,sim
25317,25324,1.16,sim
25317,17259,1.27,sim
25317,17251,1.79,sim
25316,12767,0.14,sim
25316,11764,0.17,sim
25316,23594,0.2,sim
25316,23601,0.22,sim
25316,2182,0.72,sim
25316,8246,0.72,sim
25316,9643,0.72,sim
25316,22702,0.89,sim
25316,7290,0.89,sim
25315,16249,0.41,sim
25315,12510,0.48,sim
25315,18630,0.48,sim
25315,12825,0.58,sim
25315,3982,0.59,sim
25315,25199,0.65,sim
25315,25187,0.65,sim
25315,7069,0.66,sim
25315,7062,0.66,sim
25314,2569,0.37,sim
25314,3989,0.47,sim
25314,13985,0.48,sim
25314,13991,0.48,sim
25314,25082,0.51,sim
25314,20738,0.52,sim
25314,20736,0.52,sim
25314,25084,0.56,sim
25314,4718,0.56,sim
25313,12245,1.01,sim
25313,10596,1.09,sim
25313,20132,1.12,sim
25313,1407,1.12,sim
25313,9616,1.28,sim
25313,5753,1.29,sim
25313,10762,1.29,sim
25313,10770,1.29,sim
25313,10276,1.53,sim
25312,15137,1.4,sim
25312,10588,1.5,sim
25312,10592,1.5,sim
25312,21550,1.86,sim
25311,476,1.75,sim
25311,22113,1.85,sim
25311,483,1.86,sim
25308,13769,1.72,sim
25308,8235,1.85,sim
25308,8666,1.9,sim
25308,8784,1.97,sim
25307,19326,1.21,sim
25307,8772,1.23,sim
25307,18349,1.55,sim
25307,10800,1.64,sim
25307,3079,1.64,sim
25307,23767,1.75,sim
25307,10103,1.76,sim
25307,18945,1.86,sim
25307,3350,1.89,sim
25306,25300,0.0,same
25306,25302,0.0,same
25305,25299,0.0,same
25305,8364,0.0,same
25305,12162,0.86,sim
25305,12173,0.86,sim
25305,19546,0.86,sim
25305,12168,0.86,sim
25305,8883,0.91,sim
25305,11362,0.97,sim
25305,24011,1.03,sim
25304,7073,1.62,sim
25304,17741,1.71,sim
25304,16023,1.73,sim
25304,1142,1.79,sim
25304,20836,1.82,sim
25304,15684,1.88,sim
25304,23996,1.91,sim
25304,17426,1.91,sim
25304,9176,1.93,sim
25303,14710,0.88,sim
25303,12988,0.94,sim
25303,15790,0.94,sim
25303,10525,1.34,sim
25303,12064,1.51,sim
25303,9763,1.54,sim
25303,2751,1.66,sim
25303,18945,1.72,sim
25303,25241,1.76,sim
25297,19052,1.7,sim
25297,18453,1.71,sim
25296,15494,0.1,sim
25296,18114,0.19,sim
25296,16256,0.21,sim
25296,5376,0.21,sim
25296,4875,0.21,sim
25296,9722,0.22,sim
25296,12125,0.22,sim
25296,10339,0.22,sim
25296,15811,0.25,sim
25294,25292,0.0,same
25294,25081,0.3,sim
25294,2636,0.3,sim
25294,11344,0.68,sim
25294,11330,0.73,sim
